#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 11 10 15 12  38  7.6  9.1 99.00 99.00 99.00 999 1014.4  17.7  20.9 999.0 99.0 99.00
2022 11 10 15 18  31  6.9  8.7 99.00 99.00 99.00 999 1014.3  17.7  21.0 999.0 99.0 99.00
2022 11 10 15 24  31  7.2  8.5 99.00 99.00 99.00 999 1014.2  17.8  21.0 999.0 99.0 99.00
2022 11 10 15 30  31  7.0  8.1 99.00 99.00 99.00 999 1014.1  17.7  20.9 999.0 99.0 99.00
2022 11 10 15 36  18  6.6  8.0 99.00 99.00 99.00 999 1014.0  17.5  21.0 999.0 99.0 99.00
2022 11 10 15 42  23  6.6  8.0 99.00 99.00 99.00 999 1014.0  17.7  21.1 999.0 99.0 99.00
2022 11 10 15 48  24  6.8  8.2 99.00 99.00 99.00 999 1014.0  17.7  21.1 999.0 99.0 99.00
2022 11 10 15 54  21  7.0  8.2 99.00 99.00 99.00 999 1013.9  17.6  21.1 999.0 99.0 99.00
2022 11 10 16 00  18  6.9  7.7 99.00 99.00 99.00 999 1013.9  17.6  21.1 999.0 99.0 99.00
2022 11 10 16 06  18  6.8  7.7 99.00 99.00 99.00 999 1013.8  17.6  21.1 999.0 99.0 99.00
2022 11 10 16 12   8  7.4  8.6 99.00 99.00 99.00 999 1013.5  17.6  21.2 999.0 99.0 99.00
2022 11 10 16 18  12  7.3  8.3 99.00 99.00 99.00 999 1013.4  17.6  21.0 999.0 99.0 99.00
2022 11 10 16 24  11  6.6  8.4 99.00 99.00 99.00 999 1013.4  17.7  21.1 999.0 99.0 99.00
2022 11 10 16 30  13  6.9  8.3 99.00 99.00 99.00 999 1013.2  17.8  21.1 999.0 99.0 99.00
2022 11 10 16 36   6  7.2  8.4 99.00 99.00 99.00 999 1013.0  17.8  21.1 999.0 99.0 99.00
2022 11 10 16 42   5  7.0  9.0 99.00 99.00 99.00 999 1012.7  17.9  21.1 999.0 99.0 99.00
2022 11 10 16 48   7  7.7  8.5 99.00 99.00 99.00 999 1012.5  17.9  21.1 999.0 99.0 99.00
2022 11 10 16 54   7  7.1  8.6 99.00 99.00 99.00 999 1012.4  18.1  21.1 999.0 99.0 99.00
2022 11 10 17 00   5  7.3  9.3 99.00 99.00 99.00 999 1012.3  18.1  21.2 999.0 99.0 99.00
2022 11 10 17 06   5  7.5  8.8 99.00 99.00 99.00 999 1012.2  18.2  21.3 999.0 99.0 99.00
2022 11 10 17 12   8  8.4  9.0 99.00 99.00 99.00 999 1012.0  18.2  21.3 999.0 99.0 99.00
2022 11 10 17 18   7  8.2  9.7 99.00 99.00 99.00 999 1011.9  18.4  21.3 999.0 99.0 99.00
2022 11 10 17 24   4  9.2  9.9 99.00 99.00 99.00 999 1011.7  18.4  21.3 999.0 99.0 99.00
2022 11 10 17 30   6  8.8  9.9 99.00 99.00 99.00 999 1011.5  18.5  21.3 999.0 99.0 99.00
2022 11 10 17 36   4  8.4 10.1 99.00 99.00 99.00 999 1011.5 999.0  21.4 999.0 99.0 99.00
2022 11 10 17 42   5  8.8 10.1 99.00 99.00 99.00 999 1011.3 999.0  21.3 999.0 99.0 99.00
2022 11 10 17 48  11  8.2  9.0 99.00 99.00 99.00 999 1011.2 999.0  21.4 999.0 99.0 99.00
2022 11 10 17 54   7  8.2  9.1 99.00 99.00 99.00 999 1011.0  19.5  21.4 999.0 99.0 99.00
2022 11 10 18 00   7  7.7  8.9 99.00 99.00 99.00 999 1010.9  19.7  21.4 999.0 99.0 99.00
2022 11 10 18 06   8  7.7  8.8 99.00 99.00 99.00 999 1010.8  19.8  21.4 999.0 99.0 99.00
2022 11 10 18 12   7  6.6  8.5 99.00 99.00 99.00 999 1010.6  19.9  21.5 999.0 99.0 99.00
2022 11 10 18 18   5  7.8  8.7 99.00 99.00 99.00 999 1010.5  20.1  21.5 999.0 99.0 99.00
2022 11 10 18 24   7  7.2  8.0 99.00 99.00 99.00 999 1010.4  20.2  21.5 999.0 99.0 99.00
2022 11 10 18 30   8  8.1  9.0 99.00 99.00 99.00 999 1010.3  20.2  21.6 999.0 99.0 99.00
2022 11 10 18 36  13  6.2  8.3 99.00 99.00 99.00 999 1010.3  20.2  21.6 999.0 99.0 99.00
2022 11 10 18 42  13  7.6  8.8 99.00 99.00 99.00 999 1010.1  20.7  21.6 999.0 99.0 99.00
2022 11 10 18 48   6  7.3  8.1 99.00 99.00 99.00 999 1009.9  20.6  21.6 999.0 99.0 99.00
2022 11 10 18 54  12  8.0  8.9 99.00 99.00 99.00 999 1009.7  20.8  21.6 999.0 99.0 99.00
2022 11 10 19 00  14  7.6  9.1 99.00 99.00 99.00 999 1009.7  20.8  21.7 999.0 99.0 99.00
2022 11 10 19 06  16  6.7  7.7 99.00 99.00 99.00 999 1009.6  20.7  21.7 999.0 99.0 99.00
2022 11 10 19 12  15  7.1  8.1 99.00 99.00 99.00 999 1009.4  20.7  21.7 999.0 99.0 99.00
2022 11 10 19 18  10  7.2  8.6 99.00 99.00 99.00 999 1009.3  21.0  21.7 999.0 99.0 99.00
2022 11 10 19 24   6  6.0  7.3 99.00 99.00 99.00 999 1009.1  21.1  21.7 999.0 99.0 99.00
2022 11 10 19 30   3  6.4  7.6 99.00 99.00 99.00 999 1008.9  21.0  21.8 999.0 99.0 99.00
2022 11 10 19 36   7  6.9  7.7 99.00 99.00 99.00 999 1008.8  21.0  21.9 999.0 99.0 99.00
2022 11 10 19 42   8  6.6  7.5 99.00 99.00 99.00 999 1008.7  21.1  21.8 999.0 99.0 99.00
2022 11 10 19 48   9  6.3  7.7 99.00 99.00 99.00 999 1008.6  21.1  21.8 999.0 99.0 99.00
2022 11 10 19 54   4  6.7  7.5 99.00 99.00 99.00 999 1008.5  21.3  21.9 999.0 99.0 99.00
2022 11 10 20 00   6  6.7  7.4 99.00 99.00 99.00 999 1008.4  21.4  21.9 999.0 99.0 99.00
2022 11 10 20 06   7  7.4  8.3 99.00 99.00 99.00 999 1008.2  21.5  21.9 999.0 99.0 99.00
2022 11 10 20 12  13  7.2  8.0 99.00 99.00 99.00 999 1008.1  21.3  21.9 999.0 99.0 99.00
2022 11 10 20 18  14  8.3  8.9 99.00 99.00 99.00 999 1008.1  21.1  21.8 999.0 99.0 99.00
2022 11 10 20 24  26  8.4 10.0 99.00 99.00 99.00 999 1008.2  21.2  21.8 999.0 99.0 99.00
2022 11 10 20 30  32  9.4 10.3 99.00 99.00 99.00 999 1008.2  21.0  21.8 999.0 99.0 99.00
2022 11 10 20 36  27  8.7  9.8 99.00 99.00 99.00 999 1008.0  20.9  21.8 999.0 99.0 99.00
2022 11 10 20 42  24  8.7 10.1 99.00 99.00 99.00 999 1007.8  20.9  21.7 999.0 99.0 99.00
2022 11 10 20 48  31  8.6 10.1 99.00 99.00 99.00 999 1007.9  20.9  21.6 999.0 99.0 99.00
2022 11 10 20 54  34  8.7 10.0 99.00 99.00 99.00 999 1007.9  20.9  21.7 999.0 99.0 99.00
2022 11 10 21 00  33  7.6  9.1 99.00 99.00 99.00 999 1007.8  21.0  21.7 999.0 99.0 99.00
2022 11 10 21 06  34  8.2  9.2 99.00 99.00 99.00 999 1007.7  20.9  21.7 999.0 99.0 99.00
2022 11 10 21 12  33  7.0  8.9 99.00 99.00 99.00 999 1007.7  21.0  21.6 999.0 99.0 99.00
2022 11 10 21 18  29  8.2  9.1 99.00 99.00 99.00 999 1007.7  21.0  21.6 999.0 99.0 99.00
2022 11 10 21 24  27  8.1  9.3 99.00 99.00 99.00 999 1007.6  21.1  21.6 999.0 99.0 99.00
2022 11 10 21 30  27  8.3  9.4 99.00 99.00 99.00 999 1007.5  21.3  21.7 999.0 99.0 99.00
2022 11 10 21 36  24  8.9  9.8 99.00 99.00 99.00 999 1007.5  21.4  21.6 999.0 99.0 99.00
2022 11 10 21 42  24  8.8 10.2 99.00 99.00 99.00 999 1007.4  21.5  21.7 999.0 99.0 99.00
2022 11 10 21 48  23  8.5  9.8 99.00 99.00 99.00 999 1007.4  21.5  21.7 999.0 99.0 99.00
2022 11 10 21 54  19  7.7  9.4 99.00 99.00 99.00 999 1007.3  21.6  21.6 999.0 99.0 99.00
2022 11 10 22 00  16  7.9  8.9 99.00 99.00 99.00 999 1007.2  21.7  21.6 999.0 99.0 99.00
2022 11 10 22 06  12  7.2  8.5 99.00 99.00 99.00 999 1007.1  21.8  21.5 999.0 99.0 99.00
2022 11 10 22 12   5  7.8  8.9 99.00 99.00 99.00 999 1007.1  22.0  21.6 999.0 99.0 99.00
2022 11 10 22 18   5  8.7 10.1 99.00 99.00 99.00 999 1007.1  22.1  21.6 999.0 99.0 99.00
2022 11 10 22 24   6  8.4  9.8 99.00 99.00 99.00 999 1007.1  22.1  21.5 999.0 99.0 99.00
2022 11 10 22 30   5  8.9  9.8 99.00 99.00 99.00 999 1007.0  22.1  21.5 999.0 99.0 99.00
2022 11 10 22 36   3  8.6 10.0 99.00 99.00 99.00 999 1007.0  22.1  21.5 999.0 99.0 99.00
2022 11 10 22 42   4  8.4  9.7 99.00 99.00 99.00 999 1006.9  22.2  21.5 999.0 99.0 99.00
2022 11 10 22 48   5  7.1  9.5 99.00 99.00 99.00 999 1006.8  22.1  21.5 999.0 99.0 99.00
2022 11 10 22 54   6  7.8  8.6 99.00 99.00 99.00 999 1006.8  22.1  21.5 999.0 99.0 99.00
2022 11 10 23 00   5  7.6  8.6 99.00 99.00 99.00 999 1006.8  22.1  21.5 999.0 99.0 99.00
2022 11 10 23 06   7  8.3  9.6 99.00 99.00 99.00 999 1006.8  22.2  21.5 999.0 99.0 99.00
2022 11 10 23 12   5  8.9 10.1 99.00 99.00 99.00 999 1006.8  22.2  21.5 999.0 99.0 99.00
2022 11 10 23 18   3  8.7 10.6 99.00 99.00 99.00 999 1006.8  22.1  21.5 999.0 99.0 99.00
2022 11 10 23 24   5  8.6  9.7 99.00 99.00 99.00 999 1006.8  22.1  21.6 999.0 99.0 99.00
2022 11 10 23 30   5  9.2 10.1 99.00 99.00 99.00 999 1006.8  22.0  21.7 999.0 99.0 99.00
2022 11 10 23 36   5  9.6 11.1 99.00 99.00 99.00 999 1006.8  22.0  21.6 999.0 99.0 99.00
2022 11 10 23 42   4  9.2 11.1 99.00 99.00 99.00 999 1006.8  21.9  21.8 999.0 99.0 99.00
2022 11 10 23 48   6  8.7 10.9 99.00 99.00 99.00 999 1006.8  21.9  21.8 999.0 99.0 99.00
2022 11 10 23 54   5  9.5 10.8 99.00 99.00 99.00 999 1006.8  21.9  21.9 999.0 99.0 99.00
2022 11 11 00 00   6  9.5 10.9 99.00 99.00 99.00 999 1006.8  21.8  21.9 999.0 99.0 99.00
2022 11 11 00 06   3  8.8 10.1 99.00 99.00 99.00 999 1006.8  21.8  22.0 999.0 99.0 99.00
2022 11 11 00 12 358  8.5  9.6 99.00 99.00 99.00 999 1006.7  21.8  22.0 999.0 99.0 99.00
2022 11 11 00 18   3  8.5 10.1 99.00 99.00 99.00 999 1006.8  21.7  22.0 999.0 99.0 99.00
2022 11 11 00 24   3  8.8  9.5 99.00 99.00 99.00 999 1006.7  21.7  21.9 999.0 99.0 99.00
2022 11 11 00 30 359  9.0 10.5 99.00 99.00 99.00 999 1006.7  21.7  21.9 999.0 99.0 99.00
2022 11 11 00 36 359  8.5  9.9 99.00 99.00 99.00 999 1006.7  21.6  21.9 999.0 99.0 99.00
2022 11 11 00 42 354  9.1 10.4 99.00 99.00 99.00 999 1006.6  21.6  21.9 999.0 99.0 99.00
2022 11 11 00 48 350  8.5  9.7 99.00 99.00 99.00 999 1006.6  21.6  21.8 999.0 99.0 99.00
2022 11 11 00 54 353  8.7  9.7 99.00 99.00 99.00 999 1006.5  21.6  21.8 999.0 99.0 99.00
2022 11 11 01 00 349  8.4  9.7 99.00 99.00 99.00 999 1006.5  21.6  21.7 999.0 99.0 99.00
2022 11 11 01 06 354  9.7 10.7 99.00 99.00 99.00 999 1006.5  21.6  21.7 999.0 99.0 99.00
2022 11 11 01 12 357  9.0 10.7 99.00 99.00 99.00 999 1006.5  21.6  21.7 999.0 99.0 99.00
2022 11 11 01 18 351  8.6 10.4 99.00 99.00 99.00 999 1006.5  21.5  21.7 999.0 99.0 99.00
2022 11 11 01 24 346  8.5 10.0 99.00 99.00 99.00 999 1006.4  21.5  21.7 999.0 99.0 99.00
2022 11 11 01 30 350  8.9 10.4 99.00 99.00 99.00 999 1006.4  21.5  21.7 999.0 99.0 99.00
2022 11 11 01 36 351  8.3 10.7 99.00 99.00 99.00 999 1006.4  21.4  21.7 999.0 99.0 99.00
2022 11 11 01 42 359  9.1 10.1 99.00 99.00 99.00 999 1006.4  21.4  21.7 999.0 99.0 99.00
2022 11 11 01 48 357  9.0 10.9 99.00 99.00 99.00 999 1006.3  21.5  21.7 999.0 99.0 99.00
2022 11 11 01 54 358  9.3 11.8 99.00 99.00 99.00 999 1006.3  21.4  21.8 999.0 99.0 99.00
2022 11 11 02 00 354  8.9 10.4 99.00 99.00 99.00 999 1006.4  21.4  21.9 999.0 99.0 99.00
2022 11 11 02 06 359  8.6  9.9 99.00 99.00 99.00 999 1006.4  21.4  22.2 999.0 99.0 99.00
2022 11 11 02 12 357  9.3 10.6 99.00 99.00 99.00 999 1006.3  21.4  22.1 999.0 99.0 99.00
2022 11 11 02 18 353  9.2 10.5 99.00 99.00 99.00 999 1006.3  21.4  22.1 999.0 99.0 99.00
2022 11 11 02 24 353  8.3  9.7 99.00 99.00 99.00 999 1006.2  21.4  22.2 999.0 99.0 99.00
2022 11 11 02 30 354  8.6  9.8 99.00 99.00 99.00 999 1006.2  21.4  22.3 999.0 99.0 99.00
2022 11 11 02 36 351  8.0  9.9 99.00 99.00 99.00 999 1006.1  21.3  22.3 999.0 99.0 99.00
2022 11 11 02 42 351  8.5  9.9 99.00 99.00 99.00 999 1006.1  21.4  22.3 999.0 99.0 99.00
2022 11 11 02 48 351  8.3  9.3 99.00 99.00 99.00 999 1006.0  21.3  22.5 999.0 99.0 99.00
2022 11 11 02 54 354  8.1  9.8 99.00 99.00 99.00 999 1005.9  21.3  22.5 999.0 99.0 99.00
2022 11 11 03 00 353  8.2  9.6 99.00 99.00 99.00 999 1005.8  21.3  22.4 999.0 99.0 99.00
2022 11 11 03 06 360  8.5 10.2 99.00 99.00 99.00 999 1005.8  21.3  22.4 999.0 99.0 99.00
2022 11 11 03 12   8  8.8  9.8 99.00 99.00 99.00 999 1005.7  21.3  22.5 999.0 99.0 99.00
2022 11 11 03 18   3  8.4 10.5 99.00 99.00 99.00 999 1005.6  21.3  22.5 999.0 99.0 99.00
2022 11 11 03 24   7  8.2 10.3 99.00 99.00 99.00 999 1005.5  21.3  22.4 999.0 99.0 99.00
2022 11 11 03 30   6  8.4 10.3 99.00 99.00 99.00 999 1005.4  21.3  22.8 999.0 99.0 99.00
2022 11 11 03 36   2  8.4  9.3 99.00 99.00 99.00 999 1005.4  21.3  22.6 999.0 99.0 99.00
2022 11 11 03 42   8  8.7  9.6 99.00 99.00 99.00 999 1005.4  21.3  22.5 999.0 99.0 99.00
2022 11 11 03 48   6  8.2 10.4 99.00 99.00 99.00 999 1005.3  21.3  22.6 999.0 99.0 99.00
2022 11 11 03 54   6  9.0 10.4 99.00 99.00 99.00 999 1005.2  21.3  22.7 999.0 99.0 99.00
2022 11 11 04 00   5  8.5 10.2 99.00 99.00 99.00 999 1005.2  21.3  22.8 999.0 99.0 99.00
2022 11 11 04 06   7  8.9 10.3 99.00 99.00 99.00 999 1005.1  21.3  22.8 999.0 99.0 99.00
2022 11 11 04 12   4  8.0  9.9 99.00 99.00 99.00 999 1005.1  21.2  22.7 999.0 99.0 99.00
2022 11 11 04 18   8  8.2  9.5 99.00 99.00 99.00 999 1005.1  21.2  22.7 999.0 99.0 99.00
2022 11 11 04 24 350  7.7  9.3 99.00 99.00 99.00 999 1005.1  21.1  22.8 999.0 99.0 99.00
2022 11 11 04 30 347  7.6  8.9 99.00 99.00 99.00 999 1005.1  21.1  22.8 999.0 99.0 99.00
2022 11 11 04 36 338  7.5  8.6 99.00 99.00 99.00 999 1005.0  21.0  22.8 999.0 99.0 99.00
2022 11 11 04 42 346  7.0  8.7 99.00 99.00 99.00 999 1004.8  20.9  22.8 999.0 99.0 99.00
2022 11 11 04 48 354  7.2  7.9 99.00 99.00 99.00 999 1004.8  20.9  22.8 999.0 99.0 99.00
2022 11 11 04 54 349  6.9  8.7 99.00 99.00 99.00 999 1004.8  20.9  22.8 999.0 99.0 99.00
2022 11 11 05 00 341  7.3  8.5 99.00 99.00 99.00 999 1004.8  20.8  22.7 999.0 99.0 99.00
2022 11 11 05 06 345  6.6  7.6 99.00 99.00 99.00 999 1004.7  20.7  22.8 999.0 99.0 99.00
2022 11 11 05 12 348  6.5  7.8 99.00 99.00 99.00 999 1004.7  20.7  22.8 999.0 99.0 99.00
2022 11 11 05 18 346  6.9  8.2 99.00 99.00 99.00 999 1004.7  20.7  22.7 999.0 99.0 99.00
2022 11 11 05 24 344  6.6  7.5 99.00 99.00 99.00 999 1004.7  20.6  22.8 999.0 99.0 99.00
2022 11 11 05 30 346  6.1  7.3 99.00 99.00 99.00 999 1004.7  20.5  22.7 999.0 99.0 99.00
2022 11 11 05 36 346  6.1  7.8 99.00 99.00 99.00 999 1004.7  20.5  22.8 999.0 99.0 99.00
2022 11 11 05 42 344  5.9  7.3 99.00 99.00 99.00 999 1004.7  20.4  22.7 999.0 99.0 99.00
2022 11 11 05 48 330  6.3  7.4 99.00 99.00 99.00 999 1004.8  20.4  22.7 999.0 99.0 99.00
2022 11 11 05 54 322  5.8  7.1 99.00 99.00 99.00 999 1004.8  20.4  22.8 999.0 99.0 99.00
2022 11 11 06 00 314  5.7  6.9 99.00 99.00 99.00 999 1004.8  20.2  22.8 999.0 99.0 99.00
2022 11 11 06 06 309  4.6  6.6 99.00 99.00 99.00 999 1004.8  20.2  22.6 999.0 99.0 99.00
2022 11 11 06 12 308  4.8  5.8 99.00 99.00 99.00 999 1004.8  20.2  22.0 999.0 99.0 99.00
2022 11 11 06 18 306  5.5  7.1 99.00 99.00 99.00 999 1004.8  20.2  22.2 999.0 99.0 99.00
2022 11 11 06 24 307  5.9  6.6 99.00 99.00 99.00 999 1004.8  20.2  22.1 999.0 99.0 99.00
2022 11 11 06 30 309  6.1  7.5 99.00 99.00 99.00 999 1004.9  20.3  22.3 999.0 99.0 99.00
2022 11 11 06 36 304  5.1  7.2 99.00 99.00 99.00 999 1004.9  20.3  22.4 999.0 99.0 99.00
2022 11 11 06 42 305  6.5  7.6 99.00 99.00 99.00 999 1004.9  20.4  22.6 999.0 99.0 99.00
2022 11 11 06 48 303  4.9  7.2 99.00 99.00 99.00 999 1004.9  20.4  22.4 999.0 99.0 99.00
2022 11 11 06 54 301  6.1  7.7 99.00 99.00 99.00 999 1004.9  20.4  22.1 999.0 99.0 99.00
2022 11 11 07 00 294  4.9  6.9 99.00 99.00 99.00 999 1004.8  20.2  21.8 999.0 99.0 99.00
2022 11 11 07 06 295  5.1  7.2 99.00 99.00 99.00 999 1004.8  20.1  21.9 999.0 99.0 99.00
2022 11 11 07 12 289  4.5  6.7 99.00 99.00 99.00 999 1004.9  20.0  21.1 999.0 99.0 99.00
2022 11 11 07 18 298  5.1  6.7 99.00 99.00 99.00 999 1004.9  19.9  21.6 999.0 99.0 99.00
2022 11 11 07 24 296  5.4  7.2 99.00 99.00 99.00 999 1004.7  19.8  21.2 999.0 99.0 99.00
2022 11 11 07 30 292  5.7  7.8 99.00 99.00 99.00 999 1004.7  19.8  21.3 999.0 99.0 99.00
2022 11 11 07 36 294  4.6  7.0 99.00 99.00 99.00 999 1004.6  19.7  21.0 999.0 99.0 99.00
2022 11 11 07 42 291  5.2  7.5 99.00 99.00 99.00 999 1004.7  19.7  20.8 999.0 99.0 99.00
2022 11 11 07 48 296  6.1  7.7 99.00 99.00 99.00 999 1004.6  19.6  20.8 999.0 99.0 99.00
2022 11 11 07 54 295  6.5  7.7 99.00 99.00 99.00 999 1004.7  19.5  21.0 999.0 99.0 99.00
2022 11 11 08 00 299  6.6  8.5 99.00 99.00 99.00 999 1004.7  19.5  20.7 999.0 99.0 99.00
2022 11 11 08 06 299  6.5  9.5 99.00 99.00 99.00 999 1004.7  19.4  20.6 999.0 99.0 99.00
2022 11 11 08 12 299  6.5  8.9 99.00 99.00 99.00 999 1004.7  19.3  20.5 999.0 99.0 99.00
2022 11 11 08 18 293  5.8  8.6 99.00 99.00 99.00 999 1004.8  19.2  20.5 999.0 99.0 99.00
2022 11 11 08 24 301  6.6  8.3 99.00 99.00 99.00 999 1004.7  19.3  20.5 999.0 99.0 99.00
2022 11 11 08 30 308  6.6  8.3 99.00 99.00 99.00 999 1004.7  19.3  20.5 999.0 99.0 99.00
2022 11 11 08 36 304  6.3  8.2 99.00 99.00 99.00 999 1004.7  19.3  20.5 999.0 99.0 99.00
2022 11 11 08 42 306  6.7  8.1 99.00 99.00 99.00 999 1004.7  19.3  20.4 999.0 99.0 99.00
2022 11 11 08 48 309  7.9  8.9 99.00 99.00 99.00 999 1004.8  19.3  20.4 999.0 99.0 99.00
2022 11 11 08 54 307  6.9  8.8 99.00 99.00 99.00 999 1004.7  19.2  20.4 999.0 99.0 99.00
2022 11 11 09 00 307  6.9  8.6 99.00 99.00 99.00 999 1004.7  19.2  20.4 999.0 99.0 99.00
2022 11 11 09 06 307  7.0  8.2 99.00 99.00 99.00 999 1004.7  19.2  20.4 999.0 99.0 99.00
2022 11 11 09 12 308  7.5  8.8 99.00 99.00 99.00 999 1004.6  19.1  20.4 999.0 99.0 99.00
2022 11 11 09 18 307  6.7  8.3 99.00 99.00 99.00 999 1004.7  19.1  20.4 999.0 99.0 99.00
2022 11 11 09 24 308  6.8  8.4 99.00 99.00 99.00 999 1004.7  19.1  20.3 999.0 99.0 99.00
2022 11 11 09 30 307  7.1  8.6 99.00 99.00 99.00 999 1004.6  19.1  20.4 999.0 99.0 99.00
2022 11 11 09 36 310  6.8  8.6 99.00 99.00 99.00 999 1004.7  19.1  20.4 999.0 99.0 99.00
2022 11 11 09 42 308  6.6  7.7 99.00 99.00 99.00 999 1004.7  19.1  20.3 999.0 99.0 99.00
2022 11 11 09 48 309  6.2  8.8 99.00 99.00 99.00 999 1004.8  19.1  20.3 999.0 99.0 99.00
2022 11 11 09 54 309  6.3  8.2 99.00 99.00 99.00 999 1004.8  19.1  20.3 999.0 99.0 99.00
2022 11 11 10 00 310  6.6  7.8 99.00 99.00 99.00 999 1004.9  19.1  20.3 999.0 99.0 99.00
2022 11 11 10 06 308  5.4  8.0 99.00 99.00 99.00 999 1005.0  19.1  20.3 999.0 99.0 99.00
2022 11 11 10 12 309  6.8  8.4 99.00 99.00 99.00 999 1005.0  19.0  20.3 999.0 99.0 99.00
2022 11 11 10 18 305  6.7  8.4 99.00 99.00 99.00 999 1005.1  19.0  20.3 999.0 99.0 99.00
2022 11 11 10 24 309  6.4  8.0 99.00 99.00 99.00 999 1005.2  19.0  20.3 999.0 99.0 99.00
2022 11 11 10 30 305  6.4  8.1 99.00 99.00 99.00 999 1005.2  19.0  20.3 999.0 99.0 99.00
2022 11 11 10 36 308  6.3  8.3 99.00 99.00 99.00 999 1005.3  18.9  20.3 999.0 99.0 99.00
2022 11 11 10 42 309  6.3  8.2 99.00 99.00 99.00 999 1005.3  18.9  20.3 999.0 99.0 99.00
2022 11 11 10 48 306  5.3  7.0 99.00 99.00 99.00 999 1005.4  18.9  20.3 999.0 99.0 99.00
2022 11 11 10 54 312  5.7  7.2 99.00 99.00 99.00 999 1005.5  18.9  20.3 999.0 99.0 99.00
2022 11 11 11 00 313  5.5  7.1 99.00 99.00 99.00 999 1005.6  18.9  20.3 999.0 99.0 99.00
2022 11 11 11 06 306  5.0  6.8 99.00 99.00 99.00 999 1005.6  18.9  20.2 999.0 99.0 99.00
2022 11 11 11 12 307  5.8  7.3 99.00 99.00 99.00 999 1005.7  18.9  20.2 999.0 99.0 99.00
2022 11 11 11 18 305  5.5  7.6 99.00 99.00 99.00 999 1005.9  19.0  20.2 999.0 99.0 99.00
2022 11 11 11 24 304  4.3  6.9 99.00 99.00 99.00 999 1005.9  19.0  20.2 999.0 99.0 99.00
2022 11 11 11 30 307  5.3  6.4 99.00 99.00 99.00 999 1006.0  19.0  20.3 999.0 99.0 99.00
2022 11 11 11 36 307  5.9  7.4 99.00 99.00 99.00 999 1006.1  19.1  20.2 999.0 99.0 99.00
2022 11 11 11 42 304  5.4  7.6 99.00 99.00 99.00 999 1006.2  19.1  20.2 999.0 99.0 99.00
2022 11 11 11 48 301  5.1  6.5 99.00 99.00 99.00 999 1006.2  19.1  20.3 999.0 99.0 99.00
2022 11 11 11 54 304  5.7  7.2 99.00 99.00 99.00 999 1006.3  19.1  20.2 999.0 99.0 99.00
2022 11 11 12 00 304  5.0  6.7 99.00 99.00 99.00 999 1006.4  19.1  20.2 999.0 99.0 99.00
2022 11 11 12 06 301  4.3  6.5 99.00 99.00 99.00 999 1006.5  19.1  20.1 999.0 99.0 99.00
2022 11 11 12 12 309  5.4  6.6 99.00 99.00 99.00 999 1006.6  19.1  20.2 999.0 99.0 99.00
2022 11 11 12 18 302  4.8  6.2 99.00 99.00 99.00 999 1006.7  19.1  20.2 999.0 99.0 99.00
2022 11 11 12 24 297  4.2  6.3 99.00 99.00 99.00 999 1006.8  19.0  20.2 999.0 99.0 99.00
2022 11 11 12 30 307  5.0  6.2 99.00 99.00 99.00 999 1006.9  19.1  20.2 999.0 99.0 99.00
2022 11 11 12 36 307  5.3  6.3 99.00 99.00 99.00 999 1007.0  19.2  20.2 999.0 99.0 99.00
2022 11 11 12 42 302  4.7  5.9 99.00 99.00 99.00 999 1007.1  19.2  20.2 999.0 99.0 99.00
2022 11 11 12 48 302  4.5  6.0 99.00 99.00 99.00 999 1007.1  19.2  20.1 999.0 99.0 99.00
2022 11 11 12 54 301  5.3  6.3 99.00 99.00 99.00 999 1007.2  19.3  20.1 999.0 99.0 99.00
2022 11 11 13 00 300  5.3  6.3 99.00 99.00 99.00 999 1007.3  19.3  20.1 999.0 99.0 99.00
2022 11 11 13 06 295  4.6  6.0 99.00 99.00 99.00 999 1007.4  19.3  20.1 999.0 99.0 99.00
2022 11 11 13 12 300  4.7  5.7 99.00 99.00 99.00 999 1007.5  19.4  20.3 999.0 99.0 99.00
2022 11 11 13 18 297  5.2  6.5 99.00 99.00 99.00 999 1007.6  19.4  20.3 999.0 99.0 99.00
2022 11 11 13 24 300  5.8  7.0 99.00 99.00 99.00 999 1007.6  19.4  20.3 999.0 99.0 99.00
2022 11 11 13 30 301  4.9  6.2 99.00 99.00 99.00 999 1007.8  19.5  20.4 999.0 99.0 99.00
2022 11 11 13 36 305  4.4  6.2 99.00 99.00 99.00 999 1007.8  19.6  20.4 999.0 99.0 99.00
2022 11 11 13 42 300  4.9  6.8 99.00 99.00 99.00 999 1007.9  19.6  20.5 999.0 99.0 99.00
2022 11 11 13 48 300  4.3  5.9 99.00 99.00 99.00 999 1008.0  19.7  20.5 999.0 99.0 99.00
2022 11 11 13 54 297  5.1  6.4 99.00 99.00 99.00 999 1008.0  19.7  20.5 999.0 99.0 99.00
2022 11 11 14 00 292  3.9  5.5 99.00 99.00 99.00 999 1008.1  20.0  20.6 999.0 99.0 99.00
2022 11 11 14 06 293  4.0  5.6 99.00 99.00 99.00 999 1008.2  20.1  20.6 999.0 99.0 99.00
2022 11 11 14 12 286  3.3  5.4 99.00 99.00 99.00 999 1008.3  20.5  20.6 999.0 99.0 99.00
